#ParFactor,RawFactor,ParSensitivity
IndexCurve/EUR-EURIBOR-1M/5,DiscountCurve/EUR/2,0.000038867368
IndexCurve/EUR-EURIBOR-1M/5,DiscountCurve/EUR/3,0.000226389655
IndexCurve/EUR-EURIBOR-1M/5,DiscountCurve/EUR/4,0.000385709992
IndexCurve/EUR-EURIBOR-1M/5,DiscountCurve/EUR/5,-0.001139876749
IndexCurve/EUR-EURIBOR-1M/5,DiscountCurve/EUR/6,-0.000029752198
IndexCurve/EUR-EURIBOR-1M/5,IndexCurve/EUR-EURIBOR-1M/0,-0.010925212229
IndexCurve/EUR-EURIBOR-1M/5,IndexCurve/EUR-EURIBOR-1M/1,-0.000024429337
IndexCurve/EUR-EURIBOR-1M/5,IndexCurve/EUR-EURIBOR-1M/2,-0.000112447473
IndexCurve/EUR-EURIBOR-1M/5,IndexCurve/EUR-EURIBOR-1M/3,-0.000429572833
IndexCurve/EUR-EURIBOR-1M/5,IndexCurve/EUR-EURIBOR-1M/4,-0.000661536466
IndexCurve/EUR-EURIBOR-1M/5,IndexCurve/EUR-EURIBOR-1M/5,0.991250184243
IndexCurve/EUR-EURIBOR-1M/5,IndexCurve/EUR-EURIBOR-1M/6,0.021943818473
IndexCurve/EUR-EURIBOR-1M/6,DiscountCurve/EUR/1,0.000001034122
IndexCurve/EUR-EURIBOR-1M/6,DiscountCurve/EUR/2,0.000019396499
IndexCurve/EUR-EURIBOR-1M/6,DiscountCurve/EUR/3,0.000112978237
IndexCurve/EUR-EURIBOR-1M/6,DiscountCurve/EUR/4,0.000192485981
IndexCurve/EUR-EURIBOR-1M/6,DiscountCurve/EUR/5,-0.000231297174
IndexCurve/EUR-EURIBOR-1M/6,DiscountCurve/EUR/6,-0.000670907383
IndexCurve/EUR-EURIBOR-1M/6,DiscountCurve/EUR/7,-0.000027010760
IndexCurve/EUR-EURIBOR-1M/6,IndexCurve/EUR-EURIBOR-1M/0,-0.005452153797
IndexCurve/EUR-EURIBOR-1M/6,IndexCurve/EUR-EURIBOR-1M/1,-0.000012191297
IndexCurve/EUR-EURIBOR-1M/6,IndexCurve/EUR-EURIBOR-1M/2,-0.000056116156
IndexCurve/EUR-EURIBOR-1M/6,IndexCurve/EUR-EURIBOR-1M/3,-0.000214375438
IndexCurve/EUR-EURIBOR-1M/6,IndexCurve/EUR-EURIBOR-1M/4,-0.000330135331
IndexCurve/EUR-EURIBOR-1M/6,IndexCurve/EUR-EURIBOR-1M/5,-0.001183571518
IndexCurve/EUR-EURIBOR-1M/6,IndexCurve/EUR-EURIBOR-1M/6,0.990335778855
IndexCurve/EUR-EURIBOR-1M/6,IndexCurve/EUR-EURIBOR-1M/7,0.016482195400
IndexCurve/EUR-EURIBOR-1M/7,DiscountCurve/EUR/1,0.000000687147
IndexCurve/EUR-EURIBOR-1M/7,DiscountCurve/EUR/2,0.000012888454
IndexCurve/EUR-EURIBOR-1M/7,DiscountCurve/EUR/3,0.000075071012
IndexCurve/EUR-EURIBOR-1M/7,DiscountCurve/EUR/4,0.000127901779
IndexCurve/EUR-EURIBOR-1M/7,DiscountCurve/EUR/5,-0.000040749585
IndexCurve/EUR-EURIBOR-1M/7,DiscountCurve/EUR/6,0.000026077666
IndexCurve/EUR-EURIBOR-1M/7,DiscountCurve/EUR/7,-0.001040074696
IndexCurve/EUR-EURIBOR-1M/7,DiscountCurve/EUR/8,-0.000031315240
IndexCurve/EUR-EURIBOR-1M/7,IndexCurve/EUR-EURIBOR-1M/0,-0.003622810160
IndexCurve/EUR-EURIBOR-1M/7,IndexCurve/EUR-EURIBOR-1M/1,-0.000008100790
IndexCurve/EUR-EURIBOR-1M/7,IndexCurve/EUR-EURIBOR-1M/2,-0.000037287683
IndexCurve/EUR-EURIBOR-1M/7,IndexCurve/EUR-EURIBOR-1M/3,-0.000142446736
IndexCurve/EUR-EURIBOR-1M/7,IndexCurve/EUR-EURIBOR-1M/4,-0.000219366085
IndexCurve/EUR-EURIBOR-1M/7,IndexCurve/EUR-EURIBOR-1M/5,-0.000786451571
IndexCurve/EUR-EURIBOR-1M/7,IndexCurve/EUR-EURIBOR-1M/6,-0.002105984543
IndexCurve/EUR-EURIBOR-1M/7,IndexCurve/EUR-EURIBOR-1M/7,0.984287480615
IndexCurve/EUR-EURIBOR-1M/7,IndexCurve/EUR-EURIBOR-1M/8,0.021954376043
IndexCurve/EUR-EURIBOR-1M/8,DiscountCurve/EUR/1,0.000000515503
IndexCurve/EUR-EURIBOR-1M/8,DiscountCurve/EUR/2,0.000009669031
IndexCurve/EUR-EURIBOR-1M/8,DiscountCurve/EUR/3,0.000056318928
IndexCurve/EUR-EURIBOR-1M/8,DiscountCurve/EUR/4,0.000095953029
IndexCurve/EUR-EURIBOR-1M/8,DiscountCurve/EUR/5,0.000138107152
IndexCurve/EUR-EURIBOR-1M/8,DiscountCurve/EUR/6,0.000361474428
IndexCurve/EUR-EURIBOR-1M/8,DiscountCurve/EUR/7,-0.000682032141
IndexCurve/EUR-EURIBOR-1M/8,DiscountCurve/EUR/8,-0.001498577261
IndexCurve/EUR-EURIBOR-1M/8,DiscountCurve/EUR/9,-0.000015648703
IndexCurve/EUR-EURIBOR-1M/8,IndexCurve/EUR-EURIBOR-1M/0,-0.002717863764
IndexCurve/EUR-EURIBOR-1M/8,IndexCurve/EUR-EURIBOR-1M/1,-0.000006077283
IndexCurve/EUR-EURIBOR-1M/8,IndexCurve/EUR-EURIBOR-1M/2,-0.000027973545
IndexCurve/EUR-EURIBOR-1M/8,IndexCurve/EUR-EURIBOR-1M/3,-0.000106864783
IndexCurve/EUR-EURIBOR-1M/8,IndexCurve/EUR-EURIBOR-1M/4,-0.000164570349
IndexCurve/EUR-EURIBOR-1M/8,IndexCurve/EUR-EURIBOR-1M/5,-0.000590002825
IndexCurve/EUR-EURIBOR-1M/8,IndexCurve/EUR-EURIBOR-1M/6,-0.001579927963
IndexCurve/EUR-EURIBOR-1M/8,IndexCurve/EUR-EURIBOR-1M/7,-0.001217362552
IndexCurve/EUR-EURIBOR-1M/8,IndexCurve/EUR-EURIBOR-1M/8,0.988758858735
IndexCurve/EUR-EURIBOR-1M/8,IndexCurve/EUR-EURIBOR-1M/9,0.017131008336
IndexCurve/EUR-EURIBOR-1M/9,DiscountCurve/EUR/1,0.000000412574
IndexCurve/EUR-EURIBOR-1M/9,DiscountCurve/EUR/2,0.000007738446
IndexCurve/EUR-EURIBOR-1M/9,DiscountCurve/EUR/3,0.000045073906
IndexCurve/EUR-EURIBOR-1M/9,DiscountCurve/EUR/4,0.000076794392
IndexCurve/EUR-EURIBOR-1M/9,DiscountCurve/EUR/5,0.000285370965
IndexCurve/EUR-EURIBOR-1M/9,DiscountCurve/EUR/6,0.000643697154
IndexCurve/EUR-EURIBOR-1M/9,DiscountCurve/EUR/7,-0.000013223592
IndexCurve/EUR-EURIBOR-1M/9,DiscountCurve/EUR/8,-0.001781117716
IndexCurve/EUR-EURIBOR-1M/9,DiscountCurve/EUR/9,-0.001930229061
IndexCurve/EUR-EURIBOR-1M/9,DiscountCurve/EUR/10,-0.000001680163
IndexCurve/EUR-EURIBOR-1M/9,IndexCurve/EUR-EURIBOR-1M/0,-0.002175196516
IndexCurve/EUR-EURIBOR-1M/9,IndexCurve/EUR-EURIBOR-1M/1,-0.000004863851
IndexCurve/EUR-EURIBOR-1M/9,IndexCurve/EUR-EURIBOR-1M/2,-0.000022388156
IndexCurve/EUR-EURIBOR-1M/9,IndexCurve/EUR-EURIBOR-1M/3,-0.000085527431
IndexCurve/EUR-EURIBOR-1M/9,IndexCurve/EUR-EURIBOR-1M/4,-0.000131711109
IndexCurve/EUR-EURIBOR-1M/9,IndexCurve/EUR-EURIBOR-1M/5,-0.000472198830
IndexCurve/EUR-EURIBOR-1M/9,IndexCurve/EUR-EURIBOR-1M/6,-0.001264468752
IndexCurve/EUR-EURIBOR-1M/9,IndexCurve/EUR-EURIBOR-1M/7,-0.000974295628
IndexCurve/EUR-EURIBOR-1M/9,IndexCurve/EUR-EURIBOR-1M/8,0.000139263608
IndexCurve/EUR-EURIBOR-1M/9,IndexCurve/EUR-EURIBOR-1M/9,0.997656461362
IndexCurve/EUR-EURIBOR-1M/9,IndexCurve/EUR-EURIBOR-1M/10,0.007688346676
IndexCurve/EUR-EURIBOR-1M/10,DiscountCurve/EUR/1,0.000000295389
IndexCurve/EUR-EURIBOR-1M/10,DiscountCurve/EUR/2,0.000005540451
IndexCurve/EUR-EURIBOR-1M/10,DiscountCurve/EUR/3,0.000032271306
IndexCurve/EUR-EURIBOR-1M/10,DiscountCurve/EUR/4,0.000054982040
IndexCurve/EUR-EURIBOR-1M/10,DiscountCurve/EUR/5,0.000505309163
IndexCurve/EUR-EURIBOR-1M/10,DiscountCurve/EUR/6,0.001070971789
IndexCurve/EUR-EURIBOR-1M/10,DiscountCurve/EUR/7,0.000907454400
IndexCurve/EUR-EURIBOR-1M/10,DiscountCurve/EUR/8,-0.000051956016
IndexCurve/EUR-EURIBOR-1M/10,DiscountCurve/EUR/9,-0.004168928835
IndexCurve/EUR-EURIBOR-1M/10,DiscountCurve/EUR/10,-0.004623707269
IndexCurve/EUR-EURIBOR-1M/10,DiscountCurve/EUR/11,0.000007908619
IndexCurve/EUR-EURIBOR-1M/10,IndexCurve/EUR-EURIBOR-1M/0,-0.001557362960
IndexCurve/EUR-EURIBOR-1M/10,IndexCurve/EUR-EURIBOR-1M/1,-0.000003482344
IndexCurve/EUR-EURIBOR-1M/10,IndexCurve/EUR-EURIBOR-1M/2,-0.000016029119
IndexCurve/EUR-EURIBOR-1M/10,IndexCurve/EUR-EURIBOR-1M/3,-0.000061234583
IndexCurve/EUR-EURIBOR-1M/10,IndexCurve/EUR-EURIBOR-1M/4,-0.000094300446
IndexCurve/EUR-EURIBOR-1M/10,IndexCurve/EUR-EURIBOR-1M/5,-0.000338077485
IndexCurve/EUR-EURIBOR-1M/10,IndexCurve/EUR-EURIBOR-1M/6,-0.000905314432
IndexCurve/EUR-EURIBOR-1M/10,IndexCurve/EUR-EURIBOR-1M/7,-0.000697560846
IndexCurve/EUR-EURIBOR-1M/10,IndexCurve/EUR-EURIBOR-1M/8,0.000099707766
IndexCurve/EUR-EURIBOR-1M/10,IndexCurve/EUR-EURIBOR-1M/9,0.004809888695
IndexCurve/EUR-EURIBOR-1M/10,IndexCurve/EUR-EURIBOR-1M/10,0.994863466101
IndexCurve/EUR-EURIBOR-1M/10,IndexCurve/EUR-EURIBOR-1M/11,0.005174786819
IndexCurve/EUR-EURIBOR-1M/11,DiscountCurve/EUR/1,0.000000208820
IndexCurve/EUR-EURIBOR-1M/11,DiscountCurve/EUR/2,0.000003916737
IndexCurve/EUR-EURIBOR-1M/11,DiscountCurve/EUR/3,0.000022813707
IndexCurve/EUR-EURIBOR-1M/11,DiscountCurve/EUR/4,0.000038868714
IndexCurve/EUR-EURIBOR-1M/11,DiscountCurve/EUR/5,0.000702398457
IndexCurve/EUR-EURIBOR-1M/11,DiscountCurve/EUR/6,0.001456772001
IndexCurve/EUR-EURIBOR-1M/11,DiscountCurve/EUR/7,0.001693015105
IndexCurve/EUR-EURIBOR-1M/11,DiscountCurve/EUR/8,0.001366048688
IndexCurve/EUR-EURIBOR-1M/11,DiscountCurve/EUR/9,-0.000324821495
IndexCurve/EUR-EURIBOR-1M/11,DiscountCurve/EUR/10,-0.009682902519
IndexCurve/EUR-EURIBOR-1M/11,DiscountCurve/EUR/11,-0.010037982946
IndexCurve/EUR-EURIBOR-1M/11,DiscountCurve/EUR/12,0.000014170053
IndexCurve/EUR-EURIBOR-1M/11,IndexCurve/EUR-EURIBOR-1M/0,-0.001100953971
IndexCurve/EUR-EURIBOR-1M/11,IndexCurve/EUR-EURIBOR-1M/1,-0.000002461790
IndexCurve/EUR-EURIBOR-1M/11,IndexCurve/EUR-EURIBOR-1M/2,-0.000011331541
IndexCurve/EUR-EURIBOR-1M/11,IndexCurve/EUR-EURIBOR-1M/3,-0.000043288854
IndexCurve/EUR-EURIBOR-1M/11,IndexCurve/EUR-EURIBOR-1M/4,-0.000066664261
IndexCurve/EUR-EURIBOR-1M/11,IndexCurve/EUR-EURIBOR-1M/5,-0.000238998717
IndexCurve/EUR-EURIBOR-1M/11,IndexCurve/EUR-EURIBOR-1M/6,-0.000639998218
IndexCurve/EUR-EURIBOR-1M/11,IndexCurve/EUR-EURIBOR-1M/7,-0.000493129992
IndexCurve/EUR-EURIBOR-1M/11,IndexCurve/EUR-EURIBOR-1M/8,0.000070486883
IndexCurve/EUR-EURIBOR-1M/11,IndexCurve/EUR-EURIBOR-1M/9,0.003400277389
IndexCurve/EUR-EURIBOR-1M/11,IndexCurve/EUR-EURIBOR-1M/10,0.016801630872
IndexCurve/EUR-EURIBOR-1M/11,IndexCurve/EUR-EURIBOR-1M/11,0.982318397049
IndexCurve/EUR-EURIBOR-1M/11,IndexCurve/EUR-EURIBOR-1M/12,0.003177186283
IndexCurve/EUR-EURIBOR-1M/12,DiscountCurve/EUR/1,0.000000142869
IndexCurve/EUR-EURIBOR-1M/12,DiscountCurve/EUR/2,0.000002679714
IndexCurve/EUR-EURIBOR-1M/12,DiscountCurve/EUR/3,0.000015608456
IndexCurve/EUR-EURIBOR-1M/12,DiscountCurve/EUR/4,0.000026592812
IndexCurve/EUR-EURIBOR-1M/12,DiscountCurve/EUR/5,0.000721199923
IndexCurve/EUR-EURIBOR-1M/12,DiscountCurve/EUR/6,0.001484446941
IndexCurve/EUR-EURIBOR-1M/12,DiscountCurve/EUR/7,0.001891355052
IndexCurve/EUR-EURIBOR-1M/12,DiscountCurve/EUR/8,0.001912533137
IndexCurve/EUR-EURIBOR-1M/12,DiscountCurve/EUR/9,0.001605830347
IndexCurve/EUR-EURIBOR-1M/12,DiscountCurve/EUR/10,-0.002425620260
IndexCurve/EUR-EURIBOR-1M/12,DiscountCurve/EUR/11,-0.016771403483
IndexCurve/EUR-EURIBOR-1M/12,DiscountCurve/EUR/12,-0.014226116613
IndexCurve/EUR-EURIBOR-1M/12,DiscountCurve/EUR/13,0.000026030107
IndexCurve/EUR-EURIBOR-1M/12,IndexCurve/EUR-EURIBOR-1M/0,-0.000753239806
IndexCurve/EUR-EURIBOR-1M/12,IndexCurve/EUR-EURIBOR-1M/1,-0.000001684283
IndexCurve/EUR-EURIBOR-1M/12,IndexCurve/EUR-EURIBOR-1M/2,-0.000007752702
IndexCurve/EUR-EURIBOR-1M/12,IndexCurve/EUR-EURIBOR-1M/3,-0.000029616940
IndexCurve/EUR-EURIBOR-1M/12,IndexCurve/EUR-EURIBOR-1M/4,-0.000045609695
IndexCurve/EUR-EURIBOR-1M/12,IndexCurve/EUR-EURIBOR-1M/5,-0.000163515780
IndexCurve/EUR-EURIBOR-1M/12,IndexCurve/EUR-EURIBOR-1M/6,-0.000437867655
IndexCurve/EUR-EURIBOR-1M/12,IndexCurve/EUR-EURIBOR-1M/7,-0.000337384804
IndexCurve/EUR-EURIBOR-1M/12,IndexCurve/EUR-EURIBOR-1M/8,0.000048225019
IndexCurve/EUR-EURIBOR-1M/12,IndexCurve/EUR-EURIBOR-1M/9,0.002326368174
IndexCurve/EUR-EURIBOR-1M/12,IndexCurve/EUR-EURIBOR-1M/10,0.011495173735
IndexCurve/EUR-EURIBOR-1M/12,IndexCurve/EUR-EURIBOR-1M/11,0.036325029495
IndexCurve/EUR-EURIBOR-1M/12,IndexCurve/EUR-EURIBOR-1M/12,0.953207177798
IndexCurve/EUR-EURIBOR-1M/12,IndexCurve/EUR-EURIBOR-1M/13,0.003361412932
IndexCurve/EUR-EURIBOR-1M/13,DiscountCurve/EUR/1,0.000000110438
IndexCurve/EUR-EURIBOR-1M/13,DiscountCurve/EUR/2,0.000002071423
IndexCurve/EUR-EURIBOR-1M/13,DiscountCurve/EUR/3,0.000012065359
IndexCurve/EUR-EURIBOR-1M/13,DiscountCurve/EUR/4,0.000020556282
IndexCurve/EUR-EURIBOR-1M/13,DiscountCurve/EUR/5,0.000620370775
IndexCurve/EUR-EURIBOR-1M/13,DiscountCurve/EUR/6,0.001274938028
IndexCurve/EUR-EURIBOR-1M/13,DiscountCurve/EUR/7,0.001653570701
IndexCurve/EUR-EURIBOR-1M/13,DiscountCurve/EUR/8,0.001733928943
IndexCurve/EUR-EURIBOR-1M/13,DiscountCurve/EUR/9,0.001718987611
IndexCurve/EUR-EURIBOR-1M/13,DiscountCurve/EUR/10,-0.000777786593
IndexCurve/EUR-EURIBOR-1M/13,DiscountCurve/EUR/11,-0.010558467222
IndexCurve/EUR-EURIBOR-1M/13,DiscountCurve/EUR/12,-0.018473389233
IndexCurve/EUR-EURIBOR-1M/13,DiscountCurve/EUR/13,-0.004976097411
IndexCurve/EUR-EURIBOR-1M/13,DiscountCurve/EUR/14,0.000033249694
IndexCurve/EUR-EURIBOR-1M/13,IndexCurve/EUR-EURIBOR-1M/0,-0.000582255441
IndexCurve/EUR-EURIBOR-1M/13,IndexCurve/EUR-EURIBOR-1M/1,-0.000001301953
IndexCurve/EUR-EURIBOR-1M/13,IndexCurve/EUR-EURIBOR-1M/2,-0.000005992850
IndexCurve/EUR-EURIBOR-1M/13,IndexCurve/EUR-EURIBOR-1M/3,-0.000022893937
IndexCurve/EUR-EURIBOR-1M/13,IndexCurve/EUR-EURIBOR-1M/4,-0.000035256359
IndexCurve/EUR-EURIBOR-1M/13,IndexCurve/EUR-EURIBOR-1M/5,-0.000126397930
IndexCurve/EUR-EURIBOR-1M/13,IndexCurve/EUR-EURIBOR-1M/6,-0.000338472320
IndexCurve/EUR-EURIBOR-1M/13,IndexCurve/EUR-EURIBOR-1M/7,-0.000260798933
IndexCurve/EUR-EURIBOR-1M/13,IndexCurve/EUR-EURIBOR-1M/8,0.000037278008
IndexCurve/EUR-EURIBOR-1M/13,IndexCurve/EUR-EURIBOR-1M/9,0.001798285907
IndexCurve/EUR-EURIBOR-1M/13,IndexCurve/EUR-EURIBOR-1M/10,0.008885785645
IndexCurve/EUR-EURIBOR-1M/13,IndexCurve/EUR-EURIBOR-1M/11,0.028079299460
IndexCurve/EUR-EURIBOR-1M/13,IndexCurve/EUR-EURIBOR-1M/12,0.052236135547
IndexCurve/EUR-EURIBOR-1M/13,IndexCurve/EUR-EURIBOR-1M/13,0.912473985450
IndexCurve/EUR-EURIBOR-1M/13,IndexCurve/EUR-EURIBOR-1M/14,0.003627547712
IndexCurve/EUR-EURIBOR-1M/14,DiscountCurve/EUR/1,0.000000091066
IndexCurve/EUR-EURIBOR-1M/14,DiscountCurve/EUR/2,0.000001708083
IndexCurve/EUR-EURIBOR-1M/14,DiscountCurve/EUR/3,0.000009949025
IndexCurve/EUR-EURIBOR-1M/14,DiscountCurve/EUR/4,0.000016950591
IndexCurve/EUR-EURIBOR-1M/14,DiscountCurve/EUR/5,0.000535810515
IndexCurve/EUR-EURIBOR-1M/14,DiscountCurve/EUR/6,0.001100472356
IndexCurve/EUR-EURIBOR-1M/14,DiscountCurve/EUR/7,0.001437413191
IndexCurve/EUR-EURIBOR-1M/14,DiscountCurve/EUR/8,0.001528358262
IndexCurve/EUR-EURIBOR-1M/14,DiscountCurve/EUR/9,0.001601723849
IndexCurve/EUR-EURIBOR-1M/14,DiscountCurve/EUR/10,-0.000218126446
IndexCurve/EUR-EURIBOR-1M/14,DiscountCurve/EUR/11,-0.007778426338
IndexCurve/EUR-EURIBOR-1M/14,DiscountCurve/EUR/12,-0.013599689327
IndexCurve/EUR-EURIBOR-1M/14,DiscountCurve/EUR/13,-0.010917005575
IndexCurve/EUR-EURIBOR-1M/14,DiscountCurve/EUR/14,-0.001406009719
IndexCurve/EUR-EURIBOR-1M/14,DiscountCurve/EUR/15,0.000033277710
IndexCurve/EUR-EURIBOR-1M/14,IndexCurve/EUR-EURIBOR-1M/0,-0.000480124478
IndexCurve/EUR-EURIBOR-1M/14,IndexCurve/EUR-EURIBOR-1M/1,-0.000001073583
IndexCurve/EUR-EURIBOR-1M/14,IndexCurve/EUR-EURIBOR-1M/2,-0.000004941669
IndexCurve/EUR-EURIBOR-1M/14,IndexCurve/EUR-EURIBOR-1M/3,-0.000018878208
IndexCurve/EUR-EURIBOR-1M/14,IndexCurve/EUR-EURIBOR-1M/4,-0.000029072190
IndexCurve/EUR-EURIBOR-1M/14,IndexCurve/EUR-EURIBOR-1M/5,-0.000104227004
IndexCurve/EUR-EURIBOR-1M/14,IndexCurve/EUR-EURIBOR-1M/6,-0.000279102322
IndexCurve/EUR-EURIBOR-1M/14,IndexCurve/EUR-EURIBOR-1M/7,-0.000215053296
IndexCurve/EUR-EURIBOR-1M/14,IndexCurve/EUR-EURIBOR-1M/8,0.000030739230
IndexCurve/EUR-EURIBOR-1M/14,IndexCurve/EUR-EURIBOR-1M/9,0.001482856184
IndexCurve/EUR-EURIBOR-1M/14,IndexCurve/EUR-EURIBOR-1M/10,0.007327167578
IndexCurve/EUR-EURIBOR-1M/14,IndexCurve/EUR-EURIBOR-1M/11,0.023154028338
IndexCurve/EUR-EURIBOR-1M/14,IndexCurve/EUR-EURIBOR-1M/12,0.043073616008
IndexCurve/EUR-EURIBOR-1M/14,IndexCurve/EUR-EURIBOR-1M/13,0.047920577661
IndexCurve/EUR-EURIBOR-1M/14,IndexCurve/EUR-EURIBOR-1M/14,0.880903072790
IndexCurve/EUR-EURIBOR-1M/14,IndexCurve/EUR-EURIBOR-1M/15,0.003382329195
IndexCurve/EUR-EURIBOR-1M/15,DiscountCurve/EUR/1,0.000000078149
IndexCurve/EUR-EURIBOR-1M/15,DiscountCurve/EUR/2,0.000001465794
IndexCurve/EUR-EURIBOR-1M/15,DiscountCurve/EUR/3,0.000008537771
IndexCurve/EUR-EURIBOR-1M/15,DiscountCurve/EUR/4,0.000014546175
IndexCurve/EUR-EURIBOR-1M/15,DiscountCurve/EUR/5,0.000457656660
IndexCurve/EUR-EURIBOR-1M/15,DiscountCurve/EUR/6,0.000940013547
IndexCurve/EUR-EURIBOR-1M/15,DiscountCurve/EUR/7,0.001226967613
IndexCurve/EUR-EURIBOR-1M/15,DiscountCurve/EUR/8,0.001302823834
IndexCurve/EUR-EURIBOR-1M/15,DiscountCurve/EUR/9,0.001358185612
IndexCurve/EUR-EURIBOR-1M/15,DiscountCurve/EUR/10,-0.000224688952
IndexCurve/EUR-EURIBOR-1M/15,DiscountCurve/EUR/11,-0.006757122330
IndexCurve/EUR-EURIBOR-1M/15,DiscountCurve/EUR/12,-0.011814765885
IndexCurve/EUR-EURIBOR-1M/15,DiscountCurve/EUR/13,-0.009547794565
IndexCurve/EUR-EURIBOR-1M/15,DiscountCurve/EUR/14,-0.004269623900
IndexCurve/EUR-EURIBOR-1M/15,DiscountCurve/EUR/15,0.005026110523
IndexCurve/EUR-EURIBOR-1M/15,IndexCurve/EUR-EURIBOR-1M/0,-0.000412019526
IndexCurve/EUR-EURIBOR-1M/15,IndexCurve/EUR-EURIBOR-1M/1,-0.000000921297
IndexCurve/EUR-EURIBOR-1M/15,IndexCurve/EUR-EURIBOR-1M/2,-0.000004240701
IndexCurve/EUR-EURIBOR-1M/15,IndexCurve/EUR-EURIBOR-1M/3,-0.000016200362
IndexCurve/EUR-EURIBOR-1M/15,IndexCurve/EUR-EURIBOR-1M/4,-0.000024948343
IndexCurve/EUR-EURIBOR-1M/15,IndexCurve/EUR-EURIBOR-1M/5,-0.000089442557
IndexCurve/EUR-EURIBOR-1M/15,IndexCurve/EUR-EURIBOR-1M/6,-0.000239512068
IndexCurve/EUR-EURIBOR-1M/15,IndexCurve/EUR-EURIBOR-1M/7,-0.000184548301
IndexCurve/EUR-EURIBOR-1M/15,IndexCurve/EUR-EURIBOR-1M/8,0.000026378916
IndexCurve/EUR-EURIBOR-1M/15,IndexCurve/EUR-EURIBOR-1M/9,0.001272515213
IndexCurve/EUR-EURIBOR-1M/15,IndexCurve/EUR-EURIBOR-1M/10,0.006287819621
IndexCurve/EUR-EURIBOR-1M/15,IndexCurve/EUR-EURIBOR-1M/11,0.019869663431
IndexCurve/EUR-EURIBOR-1M/15,IndexCurve/EUR-EURIBOR-1M/12,0.036963686853
IndexCurve/EUR-EURIBOR-1M/15,IndexCurve/EUR-EURIBOR-1M/13,0.041123114116
IndexCurve/EUR-EURIBOR-1M/15,IndexCurve/EUR-EURIBOR-1M/14,0.041810620720
IndexCurve/EUR-EURIBOR-1M/15,IndexCurve/EUR-EURIBOR-1M/15,0.859875797598
IndexCurve/EUR-EURIBOR-3M/0,IndexCurve/EUR-EURIBOR-3M/0,0.441480088972
IndexCurve/EUR-EURIBOR-3M/0,IndexCurve/EUR-EURIBOR-3M/1,0.544805325710
IndexCurve/EUR-EURIBOR-3M/1,IndexCurve/EUR-EURIBOR-3M/0,-0.136037883262
IndexCurve/EUR-EURIBOR-3M/1,IndexCurve/EUR-EURIBOR-3M/1,0.921604832008
IndexCurve/EUR-EURIBOR-3M/1,IndexCurve/EUR-EURIBOR-3M/2,0.200711903305
IndexCurve/EUR-EURIBOR-3M/2,IndexCurve/EUR-EURIBOR-3M/0,-0.043833328331
IndexCurve/EUR-EURIBOR-3M/2,IndexCurve/EUR-EURIBOR-3M/2,0.943381099536
IndexCurve/EUR-EURIBOR-3M/2,IndexCurve/EUR-EURIBOR-3M/3,0.086713899741
IndexCurve/EUR-EURIBOR-3M/3,IndexCurve/EUR-EURIBOR-3M/0,-0.021666231723
IndexCurve/EUR-EURIBOR-3M/3,IndexCurve/EUR-EURIBOR-3M/3,0.942975089121
IndexCurve/EUR-EURIBOR-3M/3,IndexCurve/EUR-EURIBOR-3M/4,0.064527830791
IndexCurve/EUR-EURIBOR-3M/4,IndexCurve/EUR-EURIBOR-3M/0,-0.014384257114
IndexCurve/EUR-EURIBOR-3M/4,IndexCurve/EUR-EURIBOR-3M/4,0.942515896698
IndexCurve/EUR-EURIBOR-3M/4,IndexCurve/EUR-EURIBOR-3M/5,0.057224483310
IndexCurve/EUR-EURIBOR-3M/5,DiscountCurve/EUR/2,0.000012149817
IndexCurve/EUR-EURIBOR-3M/5,DiscountCurve/EUR/3,0.000211732978
IndexCurve/EUR-EURIBOR-3M/5,DiscountCurve/EUR/4,0.000372395970
IndexCurve/EUR-EURIBOR-3M/5,DiscountCurve/EUR/5,-0.000961812991
IndexCurve/EUR-EURIBOR-3M/5,DiscountCurve/EUR/6,-0.000021765321
IndexCurve/EUR-EURIBOR-3M/5,IndexCurve/EUR-EURIBOR-3M/0,-0.010929718387
IndexCurve/EUR-EURIBOR-3M/5,IndexCurve/EUR-EURIBOR-3M/2,-0.000076933320
IndexCurve/EUR-EURIBOR-3M/5,IndexCurve/EUR-EURIBOR-3M/3,-0.000429418701
IndexCurve/EUR-EURIBOR-3M/5,IndexCurve/EUR-EURIBOR-3M/4,-0.000580541644
IndexCurve/EUR-EURIBOR-3M/5,IndexCurve/EUR-EURIBOR-3M/5,0.991215849956
IndexCurve/EUR-EURIBOR-3M/5,IndexCurve/EUR-EURIBOR-3M/6,0.021935827234
IndexCurve/EUR-EURIBOR-3M/6,DiscountCurve/EUR/2,0.000006063284
IndexCurve/EUR-EURIBOR-3M/6,DiscountCurve/EUR/3,0.000105663921
IndexCurve/EUR-EURIBOR-3M/6,DiscountCurve/EUR/4,0.000185841708
IndexCurve/EUR-EURIBOR-3M/6,DiscountCurve/EUR/5,-0.000227289177
IndexCurve/EUR-EURIBOR-3M/6,DiscountCurve/EUR/6,-0.000501274588
IndexCurve/EUR-EURIBOR-3M/6,DiscountCurve/EUR/7,-0.000021287525
IndexCurve/EUR-EURIBOR-3M/6,IndexCurve/EUR-EURIBOR-3M/0,-0.005454402564
IndexCurve/EUR-EURIBOR-3M/6,IndexCurve/EUR-EURIBOR-3M/2,-0.000038393057
