#datumDate,datumId,datumValue
2016-02-05,FRA/RATE/EUR/1Y/3M,-0.0021020000
2016-02-05,FRA/RATE/EUR/2M/3M,-0.0015810000
2016-02-05,FRA/RATE/EUR/3M/3M,-0.0017470000
2016-02-05,FRA/RATE/EUR/4M/3M,-0.0019310000
2016-02-05,FRA/RATE/EUR/5M/3M,-0.0020170000
2016-02-05,FRA/RATE/EUR/6M/3M,-0.0019320000
2016-02-05,FRA/RATE/EUR/9M/3M,-0.0022370000
2016-02-05,FRA/RATE/GBP/1M/6M,0.0083540000
2016-02-05,FRA/RATE/GBP/1Y/6M,0.0081130000
2016-02-05,FRA/RATE/GBP/2M/6M,0.0083750000
2016-02-05,FRA/RATE/GBP/3M/6M,0.0083270000
2016-02-05,FRA/RATE/GBP/4M/6M,0.0081920000
2016-02-05,FRA/RATE/GBP/5M/6M,0.0081390000
2016-02-05,FRA/RATE/GBP/6M/6M,0.0081970000
2016-02-05,FRA/RATE/USD/1Y/3M,0.0095940000
2016-02-05,FRA/RATE/USD/3M/3M,0.0081320000
2016-02-05,FRA/RATE/USD/6M/3M,0.0085800000
2016-02-05,FRA/RATE/USD/9M/3M,0.0091410000
2016-02-05,FX/RATE/EUR/GBP,0.8119380000
2016-02-05,FX/RATE/EUR/USD,1.1323370000
2016-02-05,FX/RATE/GBP/USD,1.3946101796
2016-02-05,FXFWD/RATE/EUR/USD/12M,149.7645805600
2016-02-05,FXFWD/RATE/EUR/USD/3M,30.1174184300
2016-02-05,FXFWD/RATE/EUR/USD/6M,66.6310624800
2016-02-05,FXFWD/RATE/EUR/USD/9M,106.8627422400
2016-02-05,IR_SWAP/RATE/EUR/2D/1D/10M,-0.0031130000
2016-02-05,IR_SWAP/RATE/EUR/2D/1D/10Y,0.0038850000
2016-02-05,IR_SWAP/RATE/EUR/2D/1D/11M,-0.0031420000
2016-02-05,IR_SWAP/RATE/EUR/2D/1D/12Y,0.0055340000
2016-02-05,IR_SWAP/RATE/EUR/2D/1D/15Y,0.0073640000
2016-02-05,IR_SWAP/RATE/EUR/2D/1D/1M,-0.0018100000
2016-02-05,IR_SWAP/RATE/EUR/2D/1D/1W,-0.0011700000
2016-02-05,IR_SWAP/RATE/EUR/2D/1D/1Y,-0.0031340000
2016-02-05,IR_SWAP/RATE/EUR/2D/1D/1Y3M,-0.0033150000
2016-02-05,IR_SWAP/RATE/EUR/2D/1D/1Y6M,-0.0033270000
2016-02-05,IR_SWAP/RATE/EUR/2D/1D/1Y9M,-0.0033560000
2016-02-05,IR_SWAP/RATE/EUR/2D/1D/20Y,0.0088990000
2016-02-05,IR_SWAP/RATE/EUR/2D/1D/25Y,0.0094180000
2016-02-05,IR_SWAP/RATE/EUR/2D/1D/2M,-0.0020860000
2016-02-05,IR_SWAP/RATE/EUR/2D/1D/2W,-0.0012480000
2016-02-05,IR_SWAP/RATE/EUR/2D/1D/2Y,-0.0034650000
2016-02-05,IR_SWAP/RATE/EUR/2D/1D/30Y,0.0096920000
2016-02-05,IR_SWAP/RATE/EUR/2D/1D/3M,-0.0023430000
2016-02-05,IR_SWAP/RATE/EUR/2D/1D/3Y,-0.0030950000
2016-02-05,IR_SWAP/RATE/EUR/2D/1D/4M,-0.0024560000
2016-02-05,IR_SWAP/RATE/EUR/2D/1D/4Y,-0.0024820000
2016-02-05,IR_SWAP/RATE/EUR/2D/1D/5M,-0.0026930000
2016-02-05,IR_SWAP/RATE/EUR/2D/1D/5Y,-0.0017450000
2016-02-05,IR_SWAP/RATE/EUR/2D/1D/6M,-0.0025790000
2016-02-05,IR_SWAP/RATE/EUR/2D/1D/6Y,-0.0006630000
2016-02-05,IR_SWAP/RATE/EUR/2D/1D/7M,-0.0027990000
2016-02-05,IR_SWAP/RATE/EUR/2D/1D/7Y,0.0005060000
2016-02-05,IR_SWAP/RATE/EUR/2D/1D/8M,-0.0028350000
2016-02-05,IR_SWAP/RATE/EUR/2D/1D/8Y,0.0016680000
2016-02-05,IR_SWAP/RATE/EUR/2D/1D/9M,-0.0030600000
2016-02-05,IR_SWAP/RATE/EUR/2D/1D/9Y,0.0027920000
2016-02-05,IR_SWAP/RATE/EUR/2D/3M/10Y,0.0056940000
2016-02-05,IR_SWAP/RATE/EUR/2D/3M/12Y,0.0073920000
2016-02-05,IR_SWAP/RATE/EUR/2D/3M/15Y,0.0092150000
2016-02-05,IR_SWAP/RATE/EUR/2D/3M/20Y,0.0104030000
2016-02-05,IR_SWAP/RATE/EUR/2D/3M/25Y,0.0109610000
2016-02-05,IR_SWAP/RATE/EUR/2D/3M/2Y,-0.0018080000
2016-02-05,IR_SWAP/RATE/EUR/2D/3M/3Y,-0.0014690000
2016-02-05,IR_SWAP/RATE/EUR/2D/3M/40Y,0.0108280000
2016-02-05,IR_SWAP/RATE/EUR/2D/3M/4Y,-0.0007820000
2016-02-05,IR_SWAP/RATE/EUR/2D/3M/50Y,0.0102810000
2016-02-05,IR_SWAP/RATE/EUR/2D/3M/5Y,0.0001030000
2016-02-05,IR_SWAP/RATE/EUR/2D/3M/6Y,0.0011330000
2016-02-05,IR_SWAP/RATE/EUR/2D/3M/7Y,0.0022330000
2016-02-05,IR_SWAP/RATE/EUR/2D/3M/8Y,0.0035950000
2016-02-05,IR_SWAP/RATE/EUR/2D/3M/9Y,0.0045560000
2016-02-05,IR_SWAP/RATE/GBP/0D/1D/10M,0.0050310000
2016-02-05,IR_SWAP/RATE/GBP/0D/1D/10Y,0.0105620000
2016-02-05,IR_SWAP/RATE/GBP/0D/1D/11M,0.0052070000
2016-02-05,IR_SWAP/RATE/GBP/0D/1D/12M,0.0049260000
2016-02-05,IR_SWAP/RATE/GBP/0D/1D/15Y,0.0131540000
2016-02-05,IR_SWAP/RATE/GBP/0D/1D/1M,0.0057290000
2016-02-05,IR_SWAP/RATE/GBP/0D/1D/1W,0.0058210000
2016-02-05,IR_SWAP/RATE/GBP/0D/1D/20Y,0.0140390000
2016-02-05,IR_SWAP/RATE/GBP/0D/1D/25Y,0.0143850000
2016-02-05,IR_SWAP/RATE/GBP/0D/1D/2M,0.0056270000
2016-02-05,IR_SWAP/RATE/GBP/0D/1D/2W,0.0056760000
2016-02-05,IR_SWAP/RATE/GBP/0D/1D/2Y,0.0046670000
2016-02-05,IR_SWAP/RATE/GBP/0D/1D/30Y,0.0144440000
2016-02-05,IR_SWAP/RATE/GBP/0D/1D/3M,0.0056630000
2016-02-05,IR_SWAP/RATE/GBP/0D/1D/3Y,0.0049820000
2016-02-05,IR_SWAP/RATE/GBP/0D/1D/40Y,0.0138580000
2016-02-05,IR_SWAP/RATE/GBP/0D/1D/4M,0.0055240000
2016-02-05,IR_SWAP/RATE/GBP/0D/1D/4Y,0.0054110000
2016-02-05,IR_SWAP/RATE/GBP/0D/1D/50Y,0.0134200000
2016-02-05,IR_SWAP/RATE/GBP/0D/1D/5M,0.0055250000
2016-02-05,IR_SWAP/RATE/GBP/0D/1D/5Y,0.0061800000
2016-02-05,IR_SWAP/RATE/GBP/0D/1D/6M,0.0054510000
2016-02-05,IR_SWAP/RATE/GBP/0D/1D/6Y,0.0070480000
2016-02-05,IR_SWAP/RATE/GBP/0D/1D/7M,0.0054350000
2016-02-05,IR_SWAP/RATE/GBP/0D/1D/7Y,0.0080190000
2016-02-05,IR_SWAP/RATE/GBP/0D/1D/8M,0.0053700000
2016-02-05,IR_SWAP/RATE/GBP/0D/1D/8Y,0.0090470000
2016-02-05,IR_SWAP/RATE/GBP/0D/1D/9M,0.0052370000
2016-02-05,IR_SWAP/RATE/GBP/0D/1D/9Y,0.0098990000
2016-02-05,IR_SWAP/RATE/GBP/0D/6M/10Y,0.0144860000
2016-02-05,IR_SWAP/RATE/GBP/0D/6M/12Y,0.0154630000
2016-02-05,IR_SWAP/RATE/GBP/0D/6M/15Y,0.0163590000
2016-02-05,IR_SWAP/RATE/GBP/0D/6M/20Y,0.0169880000
2016-02-05,IR_SWAP/RATE/GBP/0D/6M/25Y,0.0168090000
2016-02-05,IR_SWAP/RATE/GBP/0D/6M/2Y,0.0082660000
2016-02-05,IR_SWAP/RATE/GBP/0D/6M/30Y,0.0168860000
2016-02-05,IR_SWAP/RATE/GBP/0D/6M/3Y,0.0086860000
2016-02-05,IR_SWAP/RATE/GBP/0D/6M/4Y,0.0093240000
2016-02-05,IR_SWAP/RATE/GBP/0D/6M/5Y,0.0100230000
2016-02-05,IR_SWAP/RATE/GBP/0D/6M/6Y,0.0109660000
2016-02-05,IR_SWAP/RATE/GBP/0D/6M/7Y,0.0119670000
2016-02-05,IR_SWAP/RATE/GBP/0D/6M/8Y,0.0129250000
2016-02-05,IR_SWAP/RATE/GBP/0D/6M/9Y,0.0137840000
2016-02-05,IR_SWAP/RATE/USD/2D/1D/10Y,0.0133180000
2016-02-05,IR_SWAP/RATE/USD/2D/1D/12Y,0.0145900000
2016-02-05,IR_SWAP/RATE/USD/2D/1D/15Y,0.0160290000
2016-02-05,IR_SWAP/RATE/USD/2D/1D/1M,0.0044580000
2016-02-05,IR_SWAP/RATE/USD/2D/1D/1Y,0.0056140000
2016-02-05,IR_SWAP/RATE/USD/2D/1D/1Y3M,0.0058570000
2016-02-05,IR_SWAP/RATE/USD/2D/1D/1Y6M,0.0060540000
2016-02-05,IR_SWAP/RATE/USD/2D/1D/1Y9M,0.0060970000
2016-02-05,IR_SWAP/RATE/USD/2D/1D/20Y,0.0173400000
2016-02-05,IR_SWAP/RATE/USD/2D/1D/25Y,0.0180400000
2016-02-05,IR_SWAP/RATE/USD/2D/1D/2Y,0.0064330000
2016-02-05,IR_SWAP/RATE/USD/2D/1D/30Y,0.0183260000
2016-02-05,IR_SWAP/RATE/USD/2D/1D/3M,0.0048510000
2016-02-05,IR_SWAP/RATE/USD/2D/1D/3Y,0.0071010000
2016-02-05,IR_SWAP/RATE/USD/2D/1D/4Y,0.0082640000
2016-02-05,IR_SWAP/RATE/USD/2D/1D/5Y,0.0092690000
2016-02-05,IR_SWAP/RATE/USD/2D/1D/6M,0.0052370000
2016-02-05,IR_SWAP/RATE/USD/2D/1D/7Y,0.0110350000
2016-02-05,IR_SWAP/RATE/USD/2D/1D/9M,0.0054710000
2016-02-05,IR_SWAP/RATE/USD/2D/3M/10Y,0.0168050000
2016-02-05,IR_SWAP/RATE/USD/2D/3M/12Y,0.0180380000
2016-02-05,IR_SWAP/RATE/USD/2D/3M/15Y,0.0193230000
2016-02-05,IR_SWAP/RATE/USD/2D/3M/20Y,0.0206660000
2016-02-05,IR_SWAP/RATE/USD/2D/3M/25Y,0.0212960000
2016-02-05,IR_SWAP/RATE/USD/2D/3M/2Y,0.0092680000
2016-02-05,IR_SWAP/RATE/USD/2D/3M/30Y,0.0217450000
2016-02-05,IR_SWAP/RATE/USD/2D/3M/3Y,0.0102440000
2016-02-05,IR_SWAP/RATE/USD/2D/3M/4Y,0.0113070000
2016-02-05,IR_SWAP/RATE/USD/2D/3M/5Y,0.0124040000
2016-02-05,IR_SWAP/RATE/USD/2D/3M/6Y,0.0135020000
2016-02-05,IR_SWAP/RATE/USD/2D/3M/7Y,0.0143570000
2016-02-05,IR_SWAP/RATE/USD/2D/3M/8Y,0.0151810000
2016-02-05,IR_SWAP/RATE/USD/2D/3M/9Y,0.0160630000
2016-02-05,MM/RATE/EUR/0D/1D,-0.0011220000
2016-02-05,MM/RATE/EUR/2D/1M,-0.0003570000
2016-02-05,MM/RATE/EUR/2D/1W,-0.0005560000
2016-02-05,MM/RATE/EUR/2D/2M,-0.0002250000
2016-02-05,MM/RATE/EUR/2D/3M,-0.0001230000
2016-02-05,MM/RATE/GBP/0D/1M,0.0059310000
2016-02-05,MM/RATE/GBP/0D/1W,0.0059840000
2016-02-05,MM/RATE/GBP/0D/2M,0.0067440000
2016-02-05,MM/RATE/GBP/0D/3M,0.0067190000
2016-02-05,MM/RATE/GBP/0D/6M,0.0089460000
2016-02-05,MM/RATE/USD/0D/1D,0.0044800000
2016-02-05,MM/RATE/USD/2D/1M,0.0074110000
2016-02-05,MM/RATE/USD/2D/1W,0.0058090000
2016-02-05,MM/RATE/USD/2D/2M,0.0094220000
2016-02-05,MM/RATE/USD/2D/3M,0.0079610000
